From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q9CCZ8	Q9CCZ8	unreviewed	Q9CCZ8_MYCLE	NAD(P) transhydrogenase subunit beta (EC 7.1.1.1) (Nicotinamide nucleotide transhydrogenase subunit beta)	pntB ML2634	Mycobacterium leprae (strain TN)	472	plasma membrane [GO:0005886]; NAD(P)+ transhydrogenase (AB-specific) activity [GO:0008750]; NADP binding [GO:0050661]
P46841	P46841	reviewed	ENCP2_MYCLE	Type 2A encapsulin shell protein (35 kDa antigen) (Major membrane protein I) (MMPI)	enc mmpI ML0841 MLCB22.45c	Mycobacterium leprae (strain TN)	307	cytosol [GO:0005829]; encapsulin nanocompartment [GO:0140737]; plasma membrane [GO:0005886]
Q9CC31	Q9CC31	unreviewed	Q9CC31_MYCLE	Uncharacterized protein	ML1357	Mycobacterium leprae (strain TN)	61	
Q9CC56	Q9CC56	reviewed	HIS4_MYCLE	Phosphoribosyl isomerase A (1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase) (EC 5.3.1.16) (N-(5'-phosphoribosyl)anthranilate isomerase) (PRAI) (EC 5.3.1.24) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	priA hisA ML1261 MLCB1610.24	Mycobacterium leprae (strain TN)	244	cytoplasm [GO:0005737]; 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity [GO:0003949]; phosphoribosylanthranilate isomerase activity [GO:0004640]; histidine biosynthetic process [GO:0000105]; tryptophan biosynthetic process [GO:0000162]
Q9CCV7	Q9CCV7	unreviewed	Q9CCV7_MYCLE	ESAT-6-like protein	ML0363	Mycobacterium leprae (strain TN)	104	
Q7AQ70	Q7AQ70	unreviewed	Q7AQ70_MYCLE	DUF503 domain-containing protein	ML1314	Mycobacterium leprae (strain TN)	97	
Q49722	Q49722	unreviewed	Q49722_MYCLE	ESX-1 secretion-associated protein EspA/EspE-like domain-containing protein	ML0405	Mycobacterium leprae (strain TN)	394	
Q7APZ5	Q7APZ5	unreviewed	Q7APZ5_MYCLE	BFN domain-containing protein	ML2074	Mycobacterium leprae (strain TN)	164	nuclease activity [GO:0004518]
O05564	O05564	reviewed	METE_MYCLE	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)	metE ML0961 MLCB33.14	Mycobacterium leprae (strain TN)	760	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity [GO:0003871]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]
Q7AQN6	Q7AQN6	unreviewed	Q7AQN6_MYCLE	Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	sucD ML0156	Mycobacterium leprae (strain TN)	300	nucleotide binding [GO:0000166]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]; succinate-CoA ligase (GDP-forming) activity [GO:0004776]; tricarboxylic acid cycle [GO:0006099]
P30762	P30762	reviewed	RL3_MYCLE	Large ribosomal subunit protein uL3 (50S ribosomal protein L3)	rplC ML1863 MLCB2492.02	Mycobacterium leprae (strain TN)	217	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q9CCQ6	Q9CCQ6	reviewed	RPOZ_MYCLE	DNA-directed RNA polymerase subunit omega (RNAP omega subunit) (EC 2.7.7.6) (RNA polymerase omega subunit) (Transcriptase subunit omega)	rpoZ ML0542	Mycobacterium leprae (strain TN)	110	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; DNA-templated transcription [GO:0006351]
Q9CDD6	Q9CDD6	unreviewed	Q9CDD6_MYCLE	Uncharacterized protein	ML0056	Mycobacterium leprae (strain TN)	169	
P45836	P45836	reviewed	KHSE_MYCLE	Homoserine kinase (HK) (HSK) (EC 2.7.1.39)	thrB ML1131	Mycobacterium leprae (strain TN)	315	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; homoserine kinase activity [GO:0004413]; phosphorylation [GO:0016310]; threonine biosynthetic process [GO:0009088]
Q7AQC3	Q7AQC3	unreviewed	Q7AQC3_MYCLE	Uncharacterized protein	ML0946	Mycobacterium leprae (strain TN)	107	
Q9CD96	Q9CD96	unreviewed	Q9CD96_MYCLE	Oxidireductase	ML0118	Mycobacterium leprae (strain TN)	336	oxidoreductase activity [GO:0016491]
Q7AQD4	Q7AQD4	unreviewed	Q7AQD4_MYCLE	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)	aroG ML0896	Mycobacterium leprae (strain TN)	462	3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]
Q49942	Q49942	unreviewed	Q49942_MYCLE	Methyltransferase FkbM domain-containing protein	ML2346	Mycobacterium leprae (strain TN)	301	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]
P53426	P53426	reviewed	Y1171_MYCLE	Uncharacterized protein ML1171	ML1171 B1549_C3_240	Mycobacterium leprae (strain TN)	251	plasma membrane [GO:0005886]; serine-type endopeptidase activity [GO:0004252]
Q9CC00	Q9CC00	unreviewed	Q9CC00_MYCLE	Possible phosphoglycerate mutase	ML1452	Mycobacterium leprae (strain TN)	224	catalytic activity [GO:0003824]
Q9CD06	Q9CD06	unreviewed	Q9CD06_MYCLE	Conserved membrane protein	ML2597	Mycobacterium leprae (strain TN)	184	membrane [GO:0016020]
Q9CCP1	Q9CCP1	reviewed	UVRC_MYCLE	UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C)	uvrC ML0562	Mycobacterium leprae (strain TN)	647	cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]
Q7AQ63	Q7AQ63	unreviewed	Q7AQ63_MYCLE	Secreted protease	ML1339	Mycobacterium leprae (strain TN)	525	peptidase activity [GO:0008233]; proteolysis [GO:0006508]
P54880	P54880	reviewed	MMPS4_MYCLE	Probable transport accessory protein MmpS4	ML2377 u1740w	Mycobacterium leprae (strain TN)	154	plasma membrane [GO:0005886]
Q9CCH3	Q9CCH3	unreviewed	Q9CCH3_MYCLE	ATP-dependent RNA helicase	rhlE ML0811	Mycobacterium leprae (strain TN)	544	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]; RNA helicase activity [GO:0003724]
Q9Z5G4	Q9Z5G4	reviewed	MSCL_MYCLE	Large-conductance mechanosensitive channel	mscL ML0178 MLCB373.30c	Mycobacterium leprae (strain TN)	154	plasma membrane [GO:0005886]; mechanosensitive monoatomic ion channel activity [GO:0008381]
Q9CCT9	Q9CCT9	unreviewed	Q9CCT9_MYCLE	Oxidoreductase	ML0458	Mycobacterium leprae (strain TN)	301	oxidoreductase activity [GO:0016491]
O05668	O05668	reviewed	Y1370_MYCLE	Uncharacterized RNA pseudouridine synthase ML1370 (EC 5.4.99.-) (RNA pseudouridylate synthase) (RNA-uridine isomerase)	ML1370 MLCB1351.03c u0247g	Mycobacterium leprae (strain TN)	256	RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]
Q9CBA4	Q9CBA4	reviewed	HTPX_MYCLE	Protease HtpX homolog (EC 3.4.24.-)	htpX ML2278	Mycobacterium leprae (strain TN)	287	plasma membrane [GO:0005886]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]
Q7APY5	Q7APY5	unreviewed	Q7APY5_MYCLE	DUF2530 domain-containing protein	ML2141	Mycobacterium leprae (strain TN)	91	membrane [GO:0016020]
P46840	P46840	reviewed	CTPB_MYCLE	Cation-transporting P-type ATPase B (EC 7.2.2.-)	ctpB ML2000	Mycobacterium leprae (strain TN)	750	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]
Q7AQK7	Q7AQK7	unreviewed	Q7AQK7_MYCLE	Metallo-beta-lactamase domain-containing protein	ML0270	Mycobacterium leprae (strain TN)	251	
Q9CCC5	Q9CCC5	unreviewed	Q9CCC5_MYCLE	Uncharacterized protein	ML0959	Mycobacterium leprae (strain TN)	117	
Q9CC48	Q9CC48	unreviewed	Q9CC48_MYCLE	Acyl CoA thioesterase II	tesB ML1278	Mycobacterium leprae (strain TN)	297	acyl-CoA hydrolase activity [GO:0047617]; acyl-CoA metabolic process [GO:0006637]
Q9CDD3	Q9CDD3	unreviewed	Q9CDD3_MYCLE	Transcriptional regulator	ML0064	Mycobacterium leprae (strain TN)	214	DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]
Q9CBX0	Q9CBX0	unreviewed	Q9CBX0_MYCLE	Probable conserved membrane protein	ML1504	Mycobacterium leprae (strain TN)	430	plasma membrane [GO:0005886]; hexosyltransferase activity [GO:0016758]
Q9CDB3	Q9CDB3	unreviewed	Q9CDB3_MYCLE	Cutinase	ML0099	Mycobacterium leprae (strain TN)	336	membrane [GO:0016020]; hydrolase activity [GO:0016787]
Q7APR6	Q7APR6	unreviewed	Q7APR6_MYCLE	Acetyltransferase	ML2705	Mycobacterium leprae (strain TN)	259	
Q9CCB1	Q9CCB1	unreviewed	Q9CCB1_MYCLE	Transcriptional regulator	ML1052	Mycobacterium leprae (strain TN)	421	
P15878	P15878	reviewed	QCRB_MYCLE	Cytochrome bc1 complex cytochrome b subunit (EC 7.1.1.8) (Cytochrome bc1 reductase complex subunit QcrB) (Ubiquinol--cytochrome c reductase cytochrome b subunit)	qcrB mla12A ML0879	Mycobacterium leprae (strain TN)	551	plasma membrane [GO:0005886]; respirasome [GO:0070469]; metal ion binding [GO:0046872]; ubiquinol-cytochrome-c reductase activity [GO:0008121]; respiratory electron transport chain [GO:0022904]
Q9CBJ4	Q9CBJ4	unreviewed	Q9CBJ4_MYCLE	Glyoxylase II	ML1912	Mycobacterium leprae (strain TN)	238	
O33020	O33020	reviewed	RL19_MYCLE	Large ribosomal subunit protein bL19 (50S ribosomal protein L19)	rplS ML1613 MLCB250.38	Mycobacterium leprae (strain TN)	113	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q9CBP9	Q9CBP9	reviewed	NRDI_MYCLE	Protein NrdI	nrdI ML1735	Mycobacterium leprae (strain TN)	138	FMN binding [GO:0010181]; protein modification process [GO:0036211]
Q9CBG7	Q9CBG7	unreviewed	Q9CBG7_MYCLE	Uncharacterized protein	ML1989	Mycobacterium leprae (strain TN)	116	
Q7APV4	Q7APV4	unreviewed	Q7APV4_MYCLE	Possible membrane protein	ML2388	Mycobacterium leprae (strain TN)	101	membrane [GO:0016020]
Q7APS3	Q7APS3	unreviewed	Q7APS3_MYCLE	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42) (Oxalosuccinate decarboxylase)	icd2 ML2672	Mycobacterium leprae (strain TN)	746	isocitrate dehydrogenase (NADP+) activity [GO:0004450]; metal ion binding [GO:0046872]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]
Q50028	Q50028	reviewed	PUR1_MYCLE	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	purF ML2206 MLCB5.38	Mycobacterium leprae (strain TN)	556	4 iron, 4 sulfur cluster binding [GO:0051539]; amidophosphoribosyltransferase activity [GO:0004044]; magnesium ion binding [GO:0000287]; 'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]; purine nucleobase biosynthetic process [GO:0009113]
Q9CD67	Q9CD67	unreviewed	Q9CD67_MYCLE	Possible secreted serine protease	ML0176	Mycobacterium leprae (strain TN)	382	serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]
P46843	P46843	reviewed	TRXB_MYCLE	Bifunctional thioredoxin reductase/thioredoxin [Includes: Thioredoxin reductase (TRXR) (EC 1.8.1.9); Thioredoxin]	trxB/A trx ML2703	Mycobacterium leprae (strain TN)	458	cytoplasm [GO:0005737]; protein-disulfide reductase activity [GO:0015035]; thioredoxin-disulfide reductase (NADP) activity [GO:0004791]; removal of superoxide radicals [GO:0019430]
Q9CC27	Q9CC27	unreviewed	Q9CC27_MYCLE	Conserved membrane protein	ML1389	Mycobacterium leprae (strain TN)	527	membrane [GO:0016020]
Q9CCQ3	Q9CCQ3	reviewed	PRIA_MYCLE	Probable primosomal protein N' (EC 3.6.4.-) (ATP-dependent helicase PriA)	priA ML0548	Mycobacterium leprae (strain TN)	651	primosome complex [GO:1990077]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; hydrolase activity [GO:0016787]; zinc ion binding [GO:0008270]; DNA replication, synthesis of RNA primer [GO:0006269]; DNA unwinding involved in DNA replication [GO:0006268]
Q9CC67	Q9CC67	unreviewed	Q9CC67_MYCLE	Secreted p60-family protein	ML1214	Mycobacterium leprae (strain TN)	212	
Q9CC05	Q9CC05	unreviewed	Q9CC05_MYCLE	RNA polymerase-binding protein RbpA	rbpA ML1439	Mycobacterium leprae (strain TN)	111	bacterial-type RNA polymerase core enzyme binding [GO:0001000]; positive regulation of DNA-templated transcription [GO:0045893]
Q7AQ56	Q7AQ56	unreviewed	Q7AQ56_MYCLE	Uncharacterized protein	ML1420	Mycobacterium leprae (strain TN)	117	
Q9CC54	Q9CC54	reviewed	TRPB_MYCLE	Tryptophan synthase beta chain (EC 4.2.1.20)	trpB ML1272	Mycobacterium leprae (strain TN)	417	tryptophan synthase activity [GO:0004834]
O69531	O69531	reviewed	GCH1_MYCLE	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	folE ML0223 MLCB2548.08c	Mycobacterium leprae (strain TN)	205	GTP binding [GO:0005525]; GTP cyclohydrolase I activity [GO:0003934]; zinc ion binding [GO:0008270]; 7,8-dihydroneopterin 3'-triphosphate biosynthetic process [GO:0035998]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate biosynthetic process [GO:0046654]
Q9CCZ2	Q9CCZ2	unreviewed	Q9CCZ2_MYCLE	NodB homology domain-containing protein	ML2649	Mycobacterium leprae (strain TN)	271	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; carbohydrate metabolic process [GO:0005975]
O33095	O33095	reviewed	ETFB_MYCLE	Electron transfer flavoprotein subunit beta (Beta-ETF) (Electron transfer flavoprotein small subunit) (ETFSS)	etfB fixA ML1712 MLCB637.03	Mycobacterium leprae (strain TN)	266	electron transfer activity [GO:0009055]
Q49752	Q49752	reviewed	YBEY_MYCLE	Endoribonuclease YbeY (EC 3.1.-.-)	ybeY ML0628 B1937_F1_21	Mycobacterium leprae (strain TN)	178	cytoplasm [GO:0005737]; metalloendopeptidase activity [GO:0004222]; RNA endonuclease activity [GO:0004521]; zinc ion binding [GO:0008270]; rRNA processing [GO:0006364]
Q9CCA8	Q9CCA8	reviewed	GLGC_MYCLE	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADPGlc PPase) (ADP-glucose synthase)	glgC ML1069	Mycobacterium leprae (strain TN)	404	ATP binding [GO:0005524]; glucose-1-phosphate adenylyltransferase activity [GO:0008878]; capsule polysaccharide biosynthetic process [GO:0045227]; glycogen biosynthetic process [GO:0005978]
Q59531	Q59531	unreviewed	Q59531_MYCLE	RNA polymerase sigma factor	ML1014	Mycobacterium leprae (strain TN)	319	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]
P46811	P46811	reviewed	MIAA_MYCLE	tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase)	miaA ML0995 B2235_C3_232	Mycobacterium leprae (strain TN)	311	ATP binding [GO:0005524]; tRNA dimethylallyltransferase activity [GO:0052381]; tRNA processing [GO:0008033]
Q9CB99	Q9CB99	unreviewed	Q9CB99_MYCLE	Fido domain-containing protein	ML2289	Mycobacterium leprae (strain TN)	256	
Q9CCM6	Q9CCM6	reviewed	Y644_MYCLE	UPF0182 protein ML0644	ML0644 MLCB1779.46	Mycobacterium leprae (strain TN)	983	plasma membrane [GO:0005886]
Q9CDA4	Q9CDA4	unreviewed	Q9CDA4_MYCLE	FAD-linked oxidoreductase	ML0109	Mycobacterium leprae (strain TN)	460	membrane [GO:0016020]; D-arabinono-1,4-lactone oxidase activity [GO:0003885]; FAD binding [GO:0071949]
Q9CDA1	Q9CDA1	unreviewed	Q9CDA1_MYCLE	Glycosyl transferase	rfbE ML0113	Mycobacterium leprae (strain TN)	283	transferase activity [GO:0016740]
Q9CBG3	Q9CBG3	unreviewed	Q9CBG3_MYCLE	(2E)-enoyl-[ACP] glycyltransferase (EC 4.3.2.11) ((2E)-unsaturated fatty acyl-[ACP] glycyltransferase)	ML1993	Mycobacterium leprae (strain TN)	183	
P52982	P52982	reviewed	OGT_MYCLE	Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63) (6-O-methylguanine-DNA methyltransferase) (MGMT) (O-6-methylguanine-DNA-alkyltransferase)	ogt ML1151	Mycobacterium leprae (strain TN)	165	cytoplasm [GO:0005737]; methylated-DNA-[protein]-cysteine S-methyltransferase activity [GO:0003908]; DNA dealkylation involved in DNA repair [GO:0006307]; methylation [GO:0032259]
Q9CBD7	Q9CBD7	unreviewed	Q9CBD7_MYCLE	Beta-ketoadipyl CoA thiolase	fadA ML2162	Mycobacterium leprae (strain TN)	403	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
Q9CBY7	Q9CBY7	reviewed	SYV_MYCLE	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)	valS ML1472	Mycobacterium leprae (strain TN)	886	cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]; valyl-tRNA aminoacylation [GO:0006438]
O32955	O32955	reviewed	GCST_MYCLE	Aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein)	gcvT ML0865 MLCB22.13c	Mycobacterium leprae (strain TN)	367	aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]; glycine decarboxylation via glycine cleavage system [GO:0019464]
O69470	O69470	reviewed	FPG_MYCLE	Formamidopyrimidine-DNA glycosylase (Fapy-DNA glycosylase) (EC 3.2.2.23) (DNA-(apurinic or apyrimidinic site) lyase MutM) (AP lyase MutM) (EC 4.2.99.18)	mutM fpg ML1658 MLCB1243.16	Mycobacterium leprae (strain TN)	282	class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; damaged DNA binding [GO:0003684]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]
Q9CCE6	Q9CCE6	unreviewed	Q9CCE6_MYCLE	Long-chain-fatty-acid-CoA ligase	ML0887	Mycobacterium leprae (strain TN)	600	ligase activity [GO:0016874]
Q50206	Q50206	reviewed	ESXA_MYCLE	6 kDa early secretory antigenic target homolog (ESAT-6-like protein) (L-ESAT)	esxA esaT6 esx L45 ML0049 MLCB628.12c	Mycobacterium leprae (strain TN)	95	extracellular region [GO:0005576]
Q9CC76	Q9CC76	unreviewed	Q9CC76_MYCLE	Thioredoxin domain-containing protein	ML1159	Mycobacterium leprae (strain TN)	301	
Q7AQ51	Q7AQ51	unreviewed	Q7AQ51_MYCLE	Possible ABC-transport lipoprotein	ML1427	Mycobacterium leprae (strain TN)	445	
P54138	P54138	reviewed	MSHA_MYCLE	D-inositol 3-phosphate glycosyltransferase (EC 2.4.1.250) (N-acetylglucosamine-inositol-phosphate N-acetylglucosaminyltransferase) (GlcNAc-Ins-P N-acetylglucosaminyltransferase)	mshA ML2443 B2168_C2_201 u2168f	Mycobacterium leprae (strain TN)	428	acetylglucosaminyltransferase activity [GO:0008375]; D-inositol-3-phosphate glycosyltransferase activity [GO:0102710]; magnesium ion binding [GO:0000287]; mycothiol biosynthetic process [GO:0010125]
Q9CC68	Q9CC68	unreviewed	Q9CC68_MYCLE	Conserved membrane protein	ML1213	Mycobacterium leprae (strain TN)	733	membrane [GO:0016020]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
Q7AQE6	Q7AQE6	unreviewed	Q7AQE6_MYCLE	Oxidoreductase	ephD ML0862	Mycobacterium leprae (strain TN)	596	membrane [GO:0016020]; oxidoreductase activity [GO:0016491]
Q7AQJ7	Q7AQJ7	unreviewed	Q7AQJ7_MYCLE	Esterase	ML0314	Mycobacterium leprae (strain TN)	335	hydrolase activity [GO:0016787]
Q7APS8	Q7APS8	unreviewed	Q7APS8_MYCLE	Coenzyme Q-binding protein COQ10 START domain-containing protein	ML2629	Mycobacterium leprae (strain TN)	156	
Q9CB95	Q9CB95	unreviewed	Q9CB95_MYCLE	Membrane-associated serine protease	ML2298	Mycobacterium leprae (strain TN)	401	membrane [GO:0016020]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]; toxin biosynthetic process [GO:0009403]
Q49647	Q49647	reviewed	YAJC_MYCLE	Sec translocon accessory complex subunit YajC	yajC ML0486 B1177_C3_235 MLCB1259.04	Mycobacterium leprae (strain TN)	114	plasma membrane [GO:0005886]; protein transport [GO:0015031]
Q9CBB3	Q9CBB3	unreviewed	Q9CBB3_MYCLE	Uncharacterized protein	ML2265	Mycobacterium leprae (strain TN)	73	
Q9CCF0	Q9CCF0	reviewed	COX4_MYCLE	Probable cytochrome c oxidase polypeptide 4 (EC 7.1.1.9) (Cytochrome aa3 subunit 4) (Cytochrome c oxidase polypeptide IV)	ctaF ML0876	Mycobacterium leprae (strain TN)	139	plasma membrane [GO:0005886]; cytochrome-c oxidase activity [GO:0004129]
Q9CC60	Q9CC60	unreviewed	Q9CC60_MYCLE	Uncharacterized protein	ML1243	Mycobacterium leprae (strain TN)	153	
Q9CDE6	Q9CDE6	unreviewed	Q9CDE6_MYCLE	Penicillin-binding protein	pbpA ML0018	Mycobacterium leprae (strain TN)	492	penicillin binding [GO:0008658]
Q9CC88	Q9CC88	unreviewed	Q9CC88_MYCLE	Probable ABC transporter protein, ATP-binding component	ML1114	Mycobacterium leprae (strain TN)	584	membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
O33096	O33096	reviewed	ETFA_MYCLE	Electron transfer flavoprotein subunit alpha (Alpha-ETF) (Electron transfer flavoprotein large subunit) (ETFLS)	etfA fixB ML1711 MLCB637.04	Mycobacterium leprae (strain TN)	318	electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]
Q9CCL7	Q9CCL7	unreviewed	Q9CCL7_MYCLE	Phospho-sugar mutase	pmmB ML0706	Mycobacterium leprae (strain TN)	538	intramolecular transferase activity, phosphotransferases [GO:0016868]; magnesium ion binding [GO:0000287]; carbohydrate metabolic process [GO:0005975]
Q7AQA3	Q7AQA3	unreviewed	Q7AQA3_MYCLE	DUF3000 domain-containing protein	ML1041	Mycobacterium leprae (strain TN)	196	
Q49771	Q49771	reviewed	MTB12_MYCLE	Low molecular weight antigen MTB12 homolog	mtb12 ML0620 B1937_F3_91	Mycobacterium leprae (strain TN)	167	extracellular region [GO:0005576]
Q9CD95	Q9CD95	unreviewed	Q9CD95_MYCLE	Probable hydrolase	lipE ML0119	Mycobacterium leprae (strain TN)	411	hydrolase activity [GO:0016787]
Q50121	Q50121	unreviewed	Q50121_MYCLE	Transmembrane protein	ML2111	Mycobacterium leprae (strain TN)	144	membrane [GO:0016020]
P38386	P38386	reviewed	SECF_MYCLE	Protein translocase subunit SecF	secF ML0488 B1177_C3_239 MLCB1259.06	Mycobacterium leprae (strain TN)	471	plasma membrane [GO:0005886]; protein-transporting ATPase activity [GO:0015450]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]
Q9Z5H8	Q9Z5H8	reviewed	SUCC_MYCLE	Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta)	sucC ML0155 MLCB373.03	Mycobacterium leprae (strain TN)	393	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]; succinate-CoA ligase (GDP-forming) activity [GO:0004776]; tricarboxylic acid cycle [GO:0006099]
Q9CCF4	Q9CCF4	unreviewed	Q9CCF4_MYCLE	Membrane protein	ML0872	Mycobacterium leprae (strain TN)	171	membrane [GO:0016020]
O33102	O33102	reviewed	DNLJ_MYCLE	DNA ligase (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)])	ligA lig ML1705 MLCB637.10	Mycobacterium leprae (strain TN)	694	DNA ligase (NAD+) activity [GO:0003911]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]; DNA replication [GO:0006260]
Q9CBM5	Q9CBM5	unreviewed	Q9CBM5_MYCLE	Band 7 domain-containing protein	ML1802	Mycobacterium leprae (strain TN)	374	membrane [GO:0016020]
Q9CCP5	Q9CCP5	unreviewed	Q9CCP5_MYCLE	Riboflavin synthase [alpha] chain (EC 2.5.1.9)	ribC ML0558	Mycobacterium leprae (strain TN)	207	riboflavin synthase activity [GO:0004746]
Q9CD93	Q9CD93	unreviewed	Q9CD93_MYCLE	Uncharacterized protein	ML0121	Mycobacterium leprae (strain TN)	89	
Q50186	Q50186	reviewed	RODA_MYCLE	Peptidoglycan glycosyltransferase RodA (EC 2.4.1.129) (Non-canonical transglycosylase RodA)	rodA ML0019	Mycobacterium leprae (strain TN)	465	plasma membrane [GO:0005886]; peptidoglycan glycosyltransferase activity [GO:0008955]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
Q7AQ64	Q7AQ64	unreviewed	Q7AQ64_MYCLE	Possible conserved integral membrane protein	ML1338	Mycobacterium leprae (strain TN)	440	plasma membrane [GO:0005886]; hexosyltransferase activity [GO:0016758]
Q9CCN1	Q9CCN1	unreviewed	Q9CCN1_MYCLE	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	ML0626	Mycobacterium leprae (strain TN)	257	cytoplasm [GO:0005737]; methyltransferase activity [GO:0008168]; methylation [GO:0032259]; rRNA processing [GO:0006364]
Q7AQ16	Q7AQ16	unreviewed	Q7AQ16_MYCLE	Probable cholesterol dehydrogenase	ML1942	Mycobacterium leprae (strain TN)	376	3-beta-hydroxy-delta5-steroid dehydrogenase activity [GO:0003854]; steroid biosynthetic process [GO:0006694]
O33011	O33011	reviewed	Y1624_MYCLE	Uncharacterized protein ML1624	ML1624 MLCB250.18c	Mycobacterium leprae (strain TN)	596	ATP binding [GO:0005524]; DNA binding [GO:0003677]; hydrolase activity [GO:0016787]
