From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A0H3GX86	A0A0H3GX86	unreviewed	A0A0H3GX86_KLEPH	Type 1 fimbrial minor component	KPHS_43590	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	175	pilus [GO:0009289]; cell adhesion [GO:0007155]
A0A0H3GS27	A0A0H3GS27	unreviewed	A0A0H3GS27_KLEPH	Uncharacterized protein	KPHS_23440	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	64	
A0A0H3GMZ5	A0A0H3GMZ5	unreviewed	A0A0H3GMZ5_KLEPH	Uncharacterized protein	KPHS_24970	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	120	plasma membrane [GO:0005886]
A0A0H3GQQ5	A0A0H3GQQ5	unreviewed	A0A0H3GQQ5_KLEPH	Hemolysin-related membrane protein	KPHS_04560	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	445	membrane [GO:0016020]; flavin adenine dinucleotide binding [GO:0050660]
A0A0H3GM18	A0A0H3GM18	unreviewed	A0A0H3GM18_KLEPH	Aldehyde dehydrogenase	KPHS_06180	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	456	aldehyde dehydrogenase [NAD(P)+] activity [GO:0004030]
A0A0H3GND3	A0A0H3GND3	unreviewed	A0A0H3GND3_KLEPH	Pyrimidine/purine nucleoside phosphorylase (EC 2.4.2.1) (EC 2.4.2.2) (Adenosine phosphorylase) (Cytidine phosphorylase) (Guanosine phosphorylase) (Inosine phosphorylase) (Thymidine phosphorylase) (Uridine phosphorylase) (Xanthosine phosphorylase)	ppnP KPHS_10730	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	94	guanosine phosphorylase activity [GO:0047975]; purine-nucleoside phosphorylase activity [GO:0004731]; pyrimidine-nucleoside phosphorylase activity [GO:0016154]; thymidine phosphorylase activity [GO:0009032]; uridine phosphorylase activity [GO:0004850]
A0A0H3GR41	A0A0H3GR41	unreviewed	A0A0H3GR41_KLEPH	1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	menB KPHS_37270	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	285	1,4-dihydroxy-2-naphthoyl-CoA synthase activity [GO:0008935]; menaquinone biosynthetic process [GO:0009234]
A0A0H3GV39	A0A0H3GV39	unreviewed	A0A0H3GV39_KLEPH	DUF4917 family protein	KPHS_34940	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	339	
A0A0H3GVQ9	A0A0H3GVQ9	unreviewed	A0A0H3GVQ9_KLEPH	BPL/LPL catalytic domain-containing protein	KPHS_35180	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	246	protein modification process [GO:0036211]
A0A0H3GRS1	A0A0H3GRS1	unreviewed	A0A0H3GRS1_KLEPH	Aldose 1-epimerase	KPHS_39420	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	277	carbohydrate binding [GO:0030246]; isomerase activity [GO:0016853]; carbohydrate metabolic process [GO:0005975]
A0A0H3GV47	A0A0H3GV47	unreviewed	A0A0H3GV47_KLEPH	AMP nucleosidase (EC 3.2.2.4)	amn KPHS_35040	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	484	cytoplasm [GO:0005737]; AMP nucleosidase activity [GO:0008714]; AMP salvage [GO:0044209]; nucleoside metabolic process [GO:0009116]
A0A0H3GIV1	A0A0H3GIV1	unreviewed	A0A0H3GIV1_KLEPH	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	deoC KPHS_06900	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	266	cytoplasm [GO:0005737]; deoxyribose-phosphate aldolase activity [GO:0004139]; carbohydrate catabolic process [GO:0016052]; deoxyribonucleotide catabolic process [GO:0009264]; deoxyribose phosphate catabolic process [GO:0046386]
A0A0H3GQ09	A0A0H3GQ09	unreviewed	A0A0H3GQ09_KLEPH	Thiamine biosynthesis protein ThiF	KPHS_02110	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	251	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ubiquitin-like modifier activating enzyme activity [GO:0008641]
A0A0H3H2V3	A0A0H3H2V3	unreviewed	A0A0H3H2V3_KLEPH	Integral membrane protein YggT	KPHS_44560	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	172	membrane [GO:0016020]
A0A0H3GYY3	A0A0H3GYY3	unreviewed	A0A0H3GYY3_KLEPH	2-aminoethylphosphonate transporter, membrane component	KPHS_52290	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	125	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
A0A0H3GTA7	A0A0H3GTA7	unreviewed	A0A0H3GTA7_KLEPH	Sucrose porin	KPHS_13260	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	505	pore complex [GO:0046930]; porin activity [GO:0015288]; carbohydrate transmembrane transport [GO:0034219]
A0A0H3GTW6	A0A0H3GTW6	unreviewed	A0A0H3GTW6_KLEPH	Uncharacterized protein	KPHS_27980	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	167	membrane [GO:0016020]
A0A0H3GQF4	A0A0H3GQF4	unreviewed	A0A0H3GQF4_KLEPH	MFS superfamily transporter signal transducer	KPHS_34620	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	426	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0H3H0I8	A0A0H3H0I8	unreviewed	A0A0H3H0I8_KLEPH	Phosphate transport system permease protein PstA	KPHS_52980	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	296	plasma membrane [GO:0005886]; inorganic phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transmembrane transport [GO:0035435]
A0A0H3H017	A0A0H3H017	unreviewed	A0A0H3H017_KLEPH	MafI family immunity protein	KPHS_p301170	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	90	
A0A0H3GHN4	A0A0H3GHN4	unreviewed	A0A0H3GHN4_KLEPH	Uncharacterized protein	KPHS_05670	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	37	
A0A0H3H697	A0A0H3H697	unreviewed	A0A0H3H697_KLEPH	DNA methylase adenine-specific domain-containing protein	KPHS_p300940	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	211	DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; DNA methylation [GO:0006306]; DNA restriction-modification system [GO:0009307]
A0A0H3GYJ6	A0A0H3GYJ6	unreviewed	A0A0H3GYJ6_KLEPH	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA (3',5'-cyclic AMP phosphodiesterase) (cAMP phosphodiesterase) (EC 3.1.4.53)	cpdA KPHS_45730	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	275	3',5'-cyclic-AMP phosphodiesterase activity [GO:0004115]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]
A0A0H3GL48	A0A0H3GL48	unreviewed	A0A0H3GL48_KLEPH	Uncharacterized protein YjdP	KPHS_03330	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	117	
A0A0H3GIH5	A0A0H3GIH5	unreviewed	A0A0H3GIH5_KLEPH	Penicillin-binding protein 1B (PBP-1b) (PBP1b) (Murein polymerase)	KPHS_08970	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	850	membrane [GO:0016020]; peptidoglycan-based cell wall [GO:0009274]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]; response to antibiotic [GO:0046677]
A0A0H3GWD5	A0A0H3GWD5	unreviewed	A0A0H3GWD5_KLEPH	Phage portal protein, HK97 family	KPHS_48100	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	413	
A0A0H3GRQ1	A0A0H3GRQ1	unreviewed	A0A0H3GRQ1_KLEPH	Nitrilotriacetate monooxygenase	KPHS_33050	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	40	monooxygenase activity [GO:0004497]
A0A0H3GTX8	A0A0H3GTX8	unreviewed	A0A0H3GTX8_KLEPH	Beta-ketothiolase	KPHS_30340	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	133	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; small molecule metabolic process [GO:0044281]
A0A0H3GN71	A0A0H3GN71	unreviewed	A0A0H3GN71_KLEPH	MFS family transporter	KPHS_07890	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	404	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
A0A0H3GXR6	A0A0H3GXR6	unreviewed	A0A0H3GXR6_KLEPH	DNA gyrase subunit B (EC 5.6.2.2)	gyrB KPHS_52750	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	805	chromosome [GO:0005694]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; metal ion binding [GO:0046872]; DNA topological change [GO:0006265]; DNA-templated DNA replication [GO:0006261]
A0A0H3GGS9	A0A0H3GGS9	unreviewed	A0A0H3GGS9_KLEPH	Sorbose permease IID component	KPHS_02370	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	274	plasma membrane [GO:0005886]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
A0A0H3GXA0	A0A0H3GXA0	unreviewed	A0A0H3GXA0_KLEPH	YCII-related domain-containing protein	KPHS_43740	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	97	
A0A0H3GV36	A0A0H3GV36	unreviewed	A0A0H3GV36_KLEPH	Uncharacterized protein	KPHS_32530	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	80	
A0A0H3GXX7	A0A0H3GXX7	unreviewed	A0A0H3GXX7_KLEPH	Cytochrome	KPHS_46640	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	122	membrane [GO:0016020]
A0A0H3GWV0	A0A0H3GWV0	unreviewed	A0A0H3GWV0_KLEPH	MFS superfamily D-glucarate permease	KPHS_42090	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	450	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
A0A0H3GLW2	A0A0H3GLW2	unreviewed	A0A0H3GLW2_KLEPH	Hcp1 family type VI secretion system effector	KPHS_05580	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	71	
A0A0H3GN91	A0A0H3GN91	unreviewed	A0A0H3GN91_KLEPH	Chitooligosaccharide deacetylase (COD) (EC 3.5.1.105) (Chitin disaccharide deacetylase) (Chitobiose deacetylase) (Chitobiose-6P deacetylase) (Chitotriose deacetylase) (Chitotriose-6P deacetylase)	chbG KPHS_21350	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	252	cytoplasm [GO:0005737]; chitin disaccharide deacetylase activity [GO:0036311]; metal ion binding [GO:0046872]; chitin catabolic process [GO:0006032]; diacetylchitobiose catabolic process [GO:0052777]; polysaccharide catabolic process [GO:0000272]
A0A0H3GQ71	A0A0H3GQ71	unreviewed	A0A0H3GQ71_KLEPH	Integral membrane protein	KPHS_15230	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	315	flavin adenine dinucleotide binding [GO:0050660]
A0A0H3GWA4	A0A0H3GWA4	unreviewed	A0A0H3GWA4_KLEPH	NAD(P)-binding and ATP-binding acyl-CoA synthetase	KPHS_39790	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	883	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; ATP binding [GO:0005524]
A0A0H3GP74	A0A0H3GP74	unreviewed	A0A0H3GP74_KLEPH	UDP-2,3-diacylglucosamine hydrolase (EC 3.6.1.54) (UDP-2,3-diacylglucosamine diphosphatase)	lpxH KPHS_12290	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	240	cytoplasm [GO:0005737]; extrinsic component of plasma membrane [GO:0019897]; manganese ion binding [GO:0030145]; UDP-2,3-diacylglucosamine hydrolase activity [GO:0008758]; lipid A biosynthetic process [GO:0009245]
A0A0H3GY80	A0A0H3GY80	unreviewed	A0A0H3GY80_KLEPH	ParB/Sulfiredoxin domain-containing protein	KPHS_p100890	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	222	
A0A0H3GXC5	A0A0H3GXC5	unreviewed	A0A0H3GXC5_KLEPH	D-and L-methionine ABC transporter ATP-binding protein	KPHS_25860	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	263	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A0A0H3GVH9	A0A0H3GVH9	unreviewed	A0A0H3GVH9_KLEPH	VOC family protein	KPHS_34080	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	189	
A0A0H3GWA0	A0A0H3GWA0	unreviewed	A0A0H3GWA0_KLEPH	Uncharacterized protein	KPHS_p201150	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	70	
A0A0H3H4K9	A0A0H3H4K9	unreviewed	A0A0H3H4K9_KLEPH	Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	tpiA KPHS_51710	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	255	cytoplasm [GO:0005737]; triose-phosphate isomerase activity [GO:0004807]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]
A0A0H3GUJ4	A0A0H3GUJ4	unreviewed	A0A0H3GUJ4_KLEPH	Molybdate ABC transporter periplasmic substrate-binding protein	KPHS_32840	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	269	
A0A0H3GWH8	A0A0H3GWH8	unreviewed	A0A0H3GWH8_KLEPH	Inner membrane protein	KPHS_p201450	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	255	
A0A0H3GS76	A0A0H3GS76	unreviewed	A0A0H3GS76_KLEPH	UPF0033 domain-containing protein	KPHS_24090	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	77	
A0A0H3GN23	A0A0H3GN23	unreviewed	A0A0H3GN23_KLEPH	[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)	KPHS_07440	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	342	[citrate (pro-3S)-lyase] ligase activity [GO:0008771]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; ATP binding [GO:0005524]; lyase activity [GO:0016829]; biosynthetic process [GO:0009058]
A0A0H3GI51	A0A0H3GI51	unreviewed	A0A0H3GI51_KLEPH	LysR-family transcriptional regulator	KPHS_07870	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	298	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]
A0A0H3GS32	A0A0H3GS32	unreviewed	A0A0H3GS32_KLEPH	L-arabinose transport system permease component	KPHS_34150	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	326	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
A0A0H3GNF0	A0A0H3GNF0	unreviewed	A0A0H3GNF0_KLEPH	RNA 2',3'-cyclic phosphodiesterase (RNA 2',3'-CPDase) (EC 3.1.4.58)	KPHS_08740	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	178	2',3'-cyclic-nucleotide 3'-phosphodiesterase activity [GO:0004113]; 2'-5'-RNA ligase activity [GO:0008664]
A0A0H3GXU4	A0A0H3GXU4	unreviewed	A0A0H3GXU4_KLEPH	Glycerol dehydratase	KPHS_46190	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	555	cobalamin binding [GO:0031419]; hydro-lyase activity [GO:0016836]
A0A0H3GU05	A0A0H3GU05	unreviewed	A0A0H3GU05_KLEPH	N-acetylglucosamine-6-phosphate deacetylase	KPHS_15310	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	382	metal ion binding [GO:0046872]; N-acetylglucosamine-6-phosphate deacetylase activity [GO:0008448]; carbohydrate metabolic process [GO:0005975]; N-acetylglucosamine metabolic process [GO:0006044]
A0A0H3GZ73	A0A0H3GZ73	unreviewed	A0A0H3GZ73_KLEPH	Uncharacterized protein	KPHS_p100480	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	53	
A0A0H3GNK2	A0A0H3GNK2	unreviewed	A0A0H3GNK2_KLEPH	Lipid-A-disaccharide synthase (EC 2.4.1.182)	lpxB KPHS_09290	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	383	lipid-A-disaccharide synthase activity [GO:0008915]; lipid A biosynthetic process [GO:0009245]
A0A0H3GYN4	A0A0H3GYN4	unreviewed	A0A0H3GYN4_KLEPH	Acid-resistance membrane protein	KPHS_46130	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	191	membrane [GO:0016020]
A0A0H3GSV3	A0A0H3GSV3	unreviewed	A0A0H3GSV3_KLEPH	Mannonate dehydratase (EC 4.2.1.8) (D-mannonate hydro-lyase)	uxuA KPHS_36700	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	396	mannonate dehydratase activity [GO:0008927]; glucuronate catabolic process [GO:0006064]
A0A0H3GLK5	A0A0H3GLK5	unreviewed	A0A0H3GLK5_KLEPH	Uncharacterized protein	KPHS_15850	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	49	
A0A0H3GWJ2	A0A0H3GWJ2	unreviewed	A0A0H3GWJ2_KLEPH	DNA replication	KPHS_p201600	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	240	DNA-directed DNA polymerase activity [GO:0003887]; DNA replication initiation [GO:0006270]
A0A0H3GWE1	A0A0H3GWE1	unreviewed	A0A0H3GWE1_KLEPH	Semialdehyde dehydrogenase NAD-binding domain-containing protein	KPHS_37780	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	337	NAD binding [GO:0051287]; oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]; protein dimerization activity [GO:0046983]; amino acid biosynthetic process [GO:0008652]
A0A0H3GMG4	A0A0H3GMG4	unreviewed	A0A0H3GMG4_KLEPH	DNA 3'-5' helicase (EC 5.6.2.4)	KPHS_18700	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	684	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]
A0A0H3GJF6	A0A0H3GJF6	unreviewed	A0A0H3GJF6_KLEPH	Lipoprotein	KPHS_08550	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	136	
A0A0H3GW27	A0A0H3GW27	unreviewed	A0A0H3GW27_KLEPH	Outer membrane protein assembly factor BamB	bamB KPHS_39140	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	392	cell outer membrane [GO:0009279]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein insertion into membrane [GO:0051205]
A0A0H3H365	A0A0H3H365	unreviewed	A0A0H3H365_KLEPH	DNA topoisomerase 4 subunit B (EC 5.6.2.2) (Topoisomerase IV subunit B)	parE KPHS_45710	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	631	chromosome [GO:0005694]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; chromosome segregation [GO:0007059]; DNA topological change [GO:0006265]
A0A0H3GV12	A0A0H3GV12	unreviewed	A0A0H3GV12_KLEPH	Cytosine-specific methyltransferase (EC 2.1.1.37)	KPHS_34490	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	466	DNA (cytosine-5-)-methyltransferase activity [GO:0003886]; DNA restriction-modification system [GO:0009307]
A0A0H3GSE2	A0A0H3GSE2	unreviewed	A0A0H3GSE2_KLEPH	Fumarate lyase	KPHS_24490	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	450	lyase activity [GO:0016829]; 3,4-dihydroxybenzoate catabolic process [GO:0019619]
A0A0H3GQQ2	A0A0H3GQQ2	unreviewed	A0A0H3GQQ2_KLEPH	Terminase, endonuclease subunit	KPHS_17230	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	216	DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; viral capsid assembly [GO:0019069]
A0A0H3GPY5	A0A0H3GPY5	unreviewed	A0A0H3GPY5_KLEPH	Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS)	glnS KPHS_15340	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	555	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutamine-tRNA ligase activity [GO:0004819]; glutaminyl-tRNA aminoacylation [GO:0006425]; glutamyl-tRNA aminoacylation [GO:0006424]
A0A0H3GNN5	A0A0H3GNN5	unreviewed	A0A0H3GNN5_KLEPH	Lipoprotein involved with copper homeostasis and adhesion	KPHS_09390	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	239	
A0A0H3GWI7	A0A0H3GWI7	unreviewed	A0A0H3GWI7_KLEPH	Uncharacterized protein	KPHS_p201550	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	38	
A0A0H3GHP2	A0A0H3GHP2	unreviewed	A0A0H3GHP2_KLEPH	SnoaL-like domain-containing protein	KPHS_05770	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	144	
A0A0H3GMK4	A0A0H3GMK4	unreviewed	A0A0H3GMK4_KLEPH	Uncharacterized protein	KPHS_19050	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	43	
A0A0H3GNS2	A0A0H3GNS2	unreviewed	A0A0H3GNS2_KLEPH	HTH-type transcriptional regulator CueR (Copper efflux regulator) (Copper export regulator)	KPHS_12130	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	111	copper ion binding [GO:0005507]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; positive regulation of DNA-templated transcription [GO:0045893]
A0A0H3GKG9	A0A0H3GKG9	unreviewed	A0A0H3GKG9_KLEPH	Beta-lactamase synthesis regulator/muropeptide transporter	KPHS_11350	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	491	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
A0A0H3GQM3	A0A0H3GQM3	unreviewed	A0A0H3GQM3_KLEPH	Uncharacterized protein	KPHS_17990	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	43	
A0A0H3GIQ8	A0A0H3GIQ8	unreviewed	A0A0H3GIQ8_KLEPH	Glucosamine-fructose-6-phosphate aminotransferase	KPHS_06600	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	353	carbohydrate derivative binding [GO:0097367]; transaminase activity [GO:0008483]; carbohydrate derivative metabolic process [GO:1901135]
A0A0H3GIW8	A0A0H3GIW8	unreviewed	A0A0H3GIW8_KLEPH	Protein CreA (Catabolite regulation protein A)	KPHS_07050	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	157	
A0A0H3GJ52	A0A0H3GJ52	unreviewed	A0A0H3GJ52_KLEPH	Cytochrome bo(3) ubiquinol oxidase subunit 3 (Cytochrome o ubiquinol oxidase subunit 3) (Oxidase bo(3) subunit 3) (Ubiquinol oxidase polypeptide III) (Ubiquinol oxidase subunit 3)	KPHS_11320	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	181	plasma membrane [GO:0005886]; cytochrome bo3 ubiquinol oxidase activity [GO:0009486]; cytochrome-c oxidase activity [GO:0004129]; aerobic electron transport chain [GO:0019646]
A0A0H3GTH4	A0A0H3GTH4	unreviewed	A0A0H3GTH4_KLEPH	Acyl-CoA N-acyltransferase	KPHS_38800	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	419	ATP binding [GO:0005524]; N-acetyltransferase activity [GO:0008080]
A0A0H3GLU3	A0A0H3GLU3	unreviewed	A0A0H3GLU3_KLEPH	Sulfate transporter	KPHS_05380	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	489	membrane [GO:0016020]; transmembrane transport [GO:0055085]
A0A0H3GRG9	A0A0H3GRG9	unreviewed	A0A0H3GRG9_KLEPH	Aldolase	KPHS_20890	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	278	aldehyde-lyase activity [GO:0016832]; zinc ion binding [GO:0008270]; carbohydrate metabolic process [GO:0005975]
A0A0H3GW14	A0A0H3GW14	unreviewed	A0A0H3GW14_KLEPH	Beta-barrel assembly-enhancing protease (EC 3.4.-.-)	bepA KPHS_38890	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	487	membrane [GO:0016020]; periplasmic space [GO:0042597]; metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; chaperone-mediated protein folding [GO:0061077]; proteolysis [GO:0006508]
A0A0H3GWA2	A0A0H3GWA2	unreviewed	A0A0H3GWA2_KLEPH	NADH-quinone oxidoreductase subunit N (EC 7.1.1.-) (NADH dehydrogenase I subunit N) (NDH-1 subunit N)	nuoN KPHS_37330	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	485	plasma membrane [GO:0005886]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]; ATP synthesis coupled electron transport [GO:0042773]
A0A0H3GML6	A0A0H3GML6	unreviewed	A0A0H3GML6_KLEPH	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl KPHS_08130	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	306	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; D-alanine-D-alanine ligase activity [GO:0008716]; metal ion binding [GO:0046872]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
A0A0H3GZ90	A0A0H3GZ90	unreviewed	A0A0H3GZ90_KLEPH	Uncharacterized protein	KPHS_p100680	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	74	
A0A0H3H312	A0A0H3H312	unreviewed	A0A0H3H312_KLEPH	TIGR03759 family integrating conjugative element protein	KPHS_45160	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	205	
A0A0H3GJR6	A0A0H3GJR6	unreviewed	A0A0H3GJR6_KLEPH	Phosphodiester glycosidase domain-containing protein	KPHS_13970	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	239	
A0A0H3GLC9	A0A0H3GLC9	unreviewed	A0A0H3GLC9_KLEPH	Protein HflK	KPHS_04180	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	420	membrane [GO:0016020]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]
A0A0H3GJL6	A0A0H3GJL6	unreviewed	A0A0H3GJL6_KLEPH	ABC transporter	KPHS_13320	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	265	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A0A0H3GVH8	A0A0H3GVH8	unreviewed	A0A0H3GVH8_KLEPH	Phosphofructokinase	KPHS_36640	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	312	1-phosphofructokinase activity [GO:0008662]; ATP binding [GO:0005524]
A0A0H3GPE0	A0A0H3GPE0	unreviewed	A0A0H3GPE0_KLEPH	DUF1062 domain-containing protein	KPHS_30770	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	195	
