From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q0PBF5	Q0PBF5	unreviewed	Q0PBF5_CAMJE	Ferredoxin	fdxB Cj0354c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	81	iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]
Q0P8R9	Q0P8R9	unreviewed	Q0P8R9_CAMJE	6-hydroxymethylpterin diphosphokinase MptE-like domain-containing protein	Cj1340c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	605	
Q0P8I5	Q0P8I5	unreviewed	Q0P8I5_CAMJE	Methyltransferase FkbM domain-containing protein	Cj1429c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	308	
Q9PPD9	Q9PPD9	reviewed	NAPA_CAMJE	Periplasmic nitrate reductase (EC 1.9.6.1)	napA Cj0780	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	924	periplasmic space [GO:0042597]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; iron ion binding [GO:0005506]; molybdenum ion binding [GO:0030151]; molybdopterin cofactor binding [GO:0043546]; nitrate reductase (cytochrome) activity [GO:0050140]; nitrate reductase activity [GO:0008940]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]; nitrate assimilation [GO:0042128]
Q0P8H8	Q0P8H8	reviewed	C1436_CAMJE	L-serine phosphate decarboxylase Cj1436c (EC 4.1.1.-) (Capsule polysaccharide biosynthesis protein Cj1436c) (PLP-dependent decarboxylase Cj1436)	Cj1436c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	390	carboxy-lyase activity [GO:0016831]; pyridoxal phosphate binding [GO:0030170]; capsule polysaccharide biosynthetic process [GO:0045227]
Q0PBQ5	Q0PBQ5	unreviewed	Q0PBQ5_CAMJE	MFS (Major Facilitator Superfamily) transport protein	Cj0250c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	436	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
Q0P9S0	Q0P9S0	unreviewed	Q0P9S0_CAMJE	Amino-acid transporter periplasmic solute-binding protein	cjaA Cj0982c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	279	
Q0PA16	Q0PA16	unreviewed	Q0PA16_CAMJE	3'-to-5' oligoribonuclease B	Cj0881c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	348	
Q0P7V4	Q0P7V4	unreviewed	Q0P7V4_CAMJE	Flagellar biosynthetic protein FliQ	fliQ Cj1675	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	89	bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; bacterial-type flagellum assembly [GO:0044780]; protein secretion [GO:0009306]
Q9PHU0	Q9PHU0	reviewed	LPXD_CAMJE	UDP-3-O-acylglucosamine N-acyltransferase (EC 2.3.1.191)	lpxD Cj0576	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	321	N-acyltransferase activity [GO:0016410]; lipid A biosynthetic process [GO:0009245]
Q0P9G6	Q0P9G6	unreviewed	Q0P9G6_CAMJE	Folylpolyglutamate synthase/dihydrofolate synthase (EC 6.3.2.12)	folC Cj1088c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	394	ATP binding [GO:0005524]; dihydrofolate synthase activity [GO:0008841]; metal ion binding [GO:0046872]; tetrahydrofolylpolyglutamate synthase activity [GO:0004326]; tetrahydrofolate biosynthetic process [GO:0046654]
Q0P7Q9	Q0P7Q9	unreviewed	Q0P7Q9_CAMJE	Uncharacterized protein	Cj1722c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	33	
Q0P9C9	Q0P9C9	reviewed	PGLA_CAMJE	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290) (Protein glycosylation A)	pglA Cj1125c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	376	hexosyltransferase activity [GO:0016758]; N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase activity [GO:0102335]; protein N-linked glycosylation via asparagine [GO:0018279]
Q0P7R8	Q0P7R8	reviewed	RLMN_CAMJE	Dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase)	rlmN Cj1713	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	356	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; rRNA (adenine-C2-)-methyltransferase activity [GO:0070040]; rRNA binding [GO:0019843]; tRNA (adenine-C2-)-methyltransferase activity [GO:0002935]; tRNA binding [GO:0000049]; rRNA base methylation [GO:0070475]
Q0PAH1	Q0PAH1	unreviewed	Q0PAH1_CAMJE	RNA pseudouridylate synthase (RNA-uridine isomerase)	Cj0708	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	250	catalytic activity, acting on RNA [GO:0140098]; lyase activity [GO:0016829]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; ncRNA processing [GO:0034470]; pseudouridine synthesis [GO:0001522]
Q0P900	Q0P900	unreviewed	Q0P900_CAMJE	Membrane protein	Cj1256c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	220	
Q0PAC7	Q0PAC7	unreviewed	Q0PAC7_CAMJE	Serine acetyltransferase (EC 2.3.1.30)	cysE Cj0763c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	212	cytoplasm [GO:0005737]; serine O-acetyltransferase activity [GO:0009001]; cysteine biosynthetic process from serine [GO:0006535]
Q0P928	Q0P928	unreviewed	Q0P928_CAMJE	Serine protease (Protease DO) (EC 3.4.21.-)	htrA Cj1228c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	472	serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]
Q9PJ21	Q9PJ21	reviewed	ATPA_CAMJE	ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha)	atpA Cj0105	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	501	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]
Q0PBV0	Q0PBV0	unreviewed	Q0PBV0_CAMJE	HTH OST-type domain-containing protein	Cj0189c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	232	RNA nuclease activity [GO:0004540]
Q0PC46	Q0PC46	unreviewed	Q0PC46_CAMJE	Lipoprotein	Cj0091	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	207	
Q0PCC0	Q0PCC0	unreviewed	Q0PCC0_CAMJE	Molydopterin containing oxidoreductase	Cj0005c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	412	membrane [GO:0016020]; molybdenum ion binding [GO:0030151]; oxidoreductase activity [GO:0016491]
Q0PAV7	Q0PAV7	unreviewed	Q0PAV7_CAMJE	Pyridine nucleotide-disulphide oxidoreductase	Cj0559	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	311	
Q9PIY9	Q9PIY9	reviewed	RIMP_CAMJE	Ribosome maturation factor RimP	rimP Cj0138	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	140	cytoplasm [GO:0005737]; ribosomal small subunit biogenesis [GO:0042274]
Q0P9D0	Q0P9D0	reviewed	PGLC_CAMJE	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase (EC 2.7.8.36) (Protein glycosylation C)	pglC Cj1124c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	200	membrane [GO:0016020]; glycosyltransferase activity [GO:0016757]; N,N'-diacetylbacilliosaminyl-1-phosphate transferase activity [GO:0102334]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; protein N-linked glycosylation via asparagine [GO:0018279]
Q0P8C9	Q0P8C9	unreviewed	Q0P8C9_CAMJE	Cb-type cytochrome C oxidase subunit IV (EC 1.9.3.1)	ccoQ Cj1488c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	87	membrane [GO:0016020]; oxidoreductase activity [GO:0016491]
Q9PPJ5	Q9PPJ5	reviewed	RIMM_CAMJE	Ribosome maturation factor RimM	rimM Cj0712	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	179	cytoplasm [GO:0005737]; ribosome [GO:0005840]; ribosome binding [GO:0043022]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]
Q0PAH8	Q0PAH8	unreviewed	Q0PAH8_CAMJE	Protease	Cj0701	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	417	peptidase activity [GO:0008233]; proteolysis [GO:0006508]
Q9PNB8	Q9PNB8	reviewed	KGUA_CAMJE	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	gmk Cj1177	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	207	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; guanylate kinase activity [GO:0004385]; phosphorylation [GO:0016310]
Q9PLX6	Q9PLX6	reviewed	RL22_CAMJE	Large ribosomal subunit protein uL22 (50S ribosomal protein L22)	rplV Cj1702c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	141	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q9PHT8	Q9PHT8	reviewed	TATC_CAMJE	Sec-independent protein translocase protein TatC	tatC mttB Cj0578c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	245	TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]
Q0PA54	Q0PA54	unreviewed	Q0PA54_CAMJE	Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63) (6-O-methylguanine-DNA methyltransferase) (MGMT) (O-6-methylguanine-DNA-alkyltransferase)	ogt Cj0836	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	150	cytoplasm [GO:0005737]; methylated-DNA-[protein]-cysteine S-methyltransferase activity [GO:0003908]; DNA dealkylation involved in DNA repair [GO:0006307]; methylation [GO:0032259]
Q9PJ66	Q9PJ66	reviewed	MNMA_CAMJE	tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)	mnmA trmU Cj0053c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	338	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; sulfurtransferase activity [GO:0016783]; tRNA binding [GO:0000049]; tRNA modification [GO:0006400]
Q9PIS0	Q9PIS0	reviewed	ARGC_CAMJE	N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase)	argC Cj0224	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	342	cytoplasm [GO:0005737]; N-acetyl-gamma-glutamyl-phosphate reductase activity [GO:0003942]; NAD binding [GO:0051287]; NADP+ binding [GO:0070401]; protein dimerization activity [GO:0046983]; arginine biosynthetic process [GO:0006526]
Q0P804	Q0P804	unreviewed	Q0P804_CAMJE	L-serine dehydratase (EC 4.3.1.17)	sdaA Cj1624c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	454	4 iron, 4 sulfur cluster binding [GO:0051539]; L-serine ammonia-lyase activity [GO:0003941]; metal ion binding [GO:0046872]; gluconeogenesis [GO:0006094]
Q0PAV2	Q0PAV2	unreviewed	Q0PAV2_CAMJE	Integral membrane protein	Cj0564	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	68	membrane [GO:0016020]
Q9PLV4	Q9PLV4	reviewed	QUEF_CAMJE	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13) (7-cyano-7-carbaguanine reductase) (NADPH-dependent nitrile oxidoreductase) (PreQ(0) reductase)	queF Cj1724c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	127	cytoplasm [GO:0005737]; preQ1 synthase activity [GO:0033739]; queuosine biosynthetic process [GO:0008616]
Q0PAI2	Q0PAI2	unreviewed	Q0PAI2_CAMJE	Flagellar basal-body rod protein	flgG2 Cj0697	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	270	bacterial-type flagellum basal body [GO:0009425]
Q0PBG5	Q0PBG5	unreviewed	Q0PBG5_CAMJE	Uncharacterized protein	Cj0344	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	41	
Q0PC95	Q0PC95	unreviewed	Q0PC95_CAMJE	PD-(D/E)XK nuclease family protein	Cj0030	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	465	
Q0PC20	Q0PC20	reviewed	MQMTN_CAMJE	Aminodeoxyfutalosine nucleosidase (AFL nucleosidase) (Aminofutalosine nucleosidase) (EC 3.2.2.30) (5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase) (MTA/SAH nucleosidase) (MTAN) (EC 3.2.2.9) (6-amino-6-deoxyfutalosine N-ribosylhydrolase)	pfs Cj0117	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	229	6-amino-6-deoxyfutalosine hydrolase activity [GO:0102246]; adenosylhomocysteine nucleosidase activity [GO:0008782]; methylthioadenosine nucleosidase activity [GO:0008930]; L-methionine salvage from methylthioadenosine [GO:0019509]; menaquinone biosynthetic process [GO:0009234]; nucleoside catabolic process [GO:0009164]
Q59296	Q59296	reviewed	CATA_CAMJE	Catalase (EC 1.11.1.6)	katA Cj1385	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	474	catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]
Q0P9N0	Q0P9N0	unreviewed	Q0P9N0_CAMJE	Integral membrane protein	Cj1022c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	168	membrane [GO:0016020]
P51594	P51594	reviewed	GCH1_CAMJE	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	folE Cj0194	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	190	GTP binding [GO:0005525]; GTP cyclohydrolase I activity [GO:0003934]; zinc ion binding [GO:0008270]; 7,8-dihydroneopterin 3'-triphosphate biosynthetic process [GO:0035998]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate biosynthetic process [GO:0046654]
Q0P9H4	Q0P9H4	unreviewed	Q0P9H4_CAMJE	Uroporphyrinogen-III synthase (EC 4.2.1.75)	hemD Cj1080c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	209	uroporphyrinogen-III synthase activity [GO:0004852]; protoporphyrinogen IX biosynthetic process [GO:0006782]; uroporphyrinogen III biosynthetic process [GO:0006780]
Q0PC81	Q0PC81	unreviewed	Q0PC81_CAMJE	Iron-binding protein	Cj0045c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	240	metal ion binding [GO:0046872]
Q0PC04	Q0PC04	unreviewed	Q0PC04_CAMJE	Glycoprotease family protein	Cj0133	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	133	
Q0PBT8	Q0PBT8	unreviewed	Q0PBT8_CAMJE	Integral membrane protein	Cj0201c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	201	membrane [GO:0016020]
Q0P8N0	Q0P8N0	unreviewed	Q0P8N0_CAMJE	Selenocysteine-specific elongation factor	selB Cj1379	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	601	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; RNA binding [GO:0003723]; translation elongation factor activity [GO:0003746]; selenocysteine incorporation [GO:0001514]
Q0PBF9	Q0PBF9	unreviewed	Q0PBF9_CAMJE	Chemotaxis phosphatase CheX-like domain-containing protein	Cj0350	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	140	chemotaxis [GO:0006935]
Q0P7R1	Q0P7R1	unreviewed	Q0P7R1_CAMJE	Uncharacterized protein	Cj1720	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	209	
Q9PNX5	Q9PNX5	reviewed	RNPA_CAMJE	Ribonuclease P protein component (RNase P protein) (RNaseP protein) (EC 3.1.26.5) (Protein C5)	rnpA Cj0960c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	108	ribonuclease P activity [GO:0004526]; tRNA binding [GO:0000049]; tRNA 5'-leader removal [GO:0001682]
Q0P800	Q0P800	unreviewed	Q0P800_CAMJE	ExbB/tolQ family transport protein	exbB2 Cj1628	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	141	plasma membrane [GO:0005886]; protein transport [GO:0015031]; transmembrane transport [GO:0055085]
Q0P8J7	Q0P8J7	reviewed	GCDPH_CAMJE	Gamma-glutamyl-CDP-amidate hydrolase (EC 3.5.1.129)	Cj1417c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	200	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]; capsule polysaccharide biosynthetic process [GO:0045227]
Q9PPM0	Q9PPM0	reviewed	FLGH_CAMJE	Flagellar L-ring protein (Basal body L-ring protein)	flgH Cj0687c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	232	bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]; cell outer membrane [GO:0009279]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]
Q0PAG4	Q0PAG4	unreviewed	Q0PAG4_CAMJE	5-hydroxyisourate hydrolase (HIU hydrolase) (HIUHase) (EC 3.5.2.17)	Cj0715	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	137	hydroxyisourate hydrolase activity [GO:0033971]; purine nucleobase metabolic process [GO:0006144]
Q0P9A3	Q0P9A3	unreviewed	Q0P9A3_CAMJE	Periplasmic cytochrome C	Cj1153	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	100	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]
Q9PPE4	Q9PPE4	reviewed	SYV_CAMJE	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)	valS Cj0775c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	870	cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; valine-tRNA ligase activity [GO:0004832]; valyl-tRNA aminoacylation [GO:0006438]
Q0P9G0	Q0P9G0	unreviewed	Q0P9G0_CAMJE	Preprotein translocase protein	Cj1094c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	90	plasma membrane [GO:0005886]
Q0PAR9	Q0PAR9	unreviewed	Q0PAR9_CAMJE	Membrane protein	Cj0598	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	480	plasma membrane [GO:0005886]; protein transport [GO:0015031]
Q0PBB8	Q0PBB8	unreviewed	Q0PBB8_CAMJE	Pyruvate kinase (EC 2.7.1.40)	pyk Cj0392c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	480	ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]; phosphorylation [GO:0016310]
Q0P864	Q0P864	unreviewed	Q0P864_CAMJE	Methyl-accepting chemotaxis signal transduction protein	Cj1564	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	662	plasma membrane [GO:0005886]; signal transduction [GO:0007165]
Q0PB93	Q0PB93	unreviewed	Q0PB93_CAMJE	Uncharacterized protein	Cj0417	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	48	
Q0P820	Q0P820	unreviewed	Q0P820_CAMJE	Two-component regulator	Cj1608	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	295	phosphorelay signal transduction system [GO:0000160]
Q0PC66	Q0PC66	unreviewed	Q0PC66_CAMJE	Amidohydrolase family protein	Cj0067	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	409	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]
Q0PBJ9	Q0PBJ9	unreviewed	Q0PBJ9_CAMJE	Efflux protein	Cj0310c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	112	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
Q0PA98	Q0PA98	unreviewed	Q0PA98_CAMJE	DUF234 domain-containing protein	Cj0792	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	292	
Q0P8W6	Q0P8W6	unreviewed	Q0P8W6_CAMJE	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	accB Cj1291c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	151	acetyl-CoA carboxylase complex [GO:0009317]; acetyl-CoA carboxylase activity [GO:0003989]; fatty acid biosynthetic process [GO:0006633]
P54413	P54413	reviewed	CLPP_CAMJE	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp)	clpP Cj0192c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	194	cytoplasm [GO:0005737]; ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]
Q0P8N8	Q0P8N8	unreviewed	Q0P8N8_CAMJE	Periplasmic protein (VacJ homolog)	Cj1371	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	232	membrane [GO:0016020]
Q0PAI9	Q0PAI9	unreviewed	Q0PAI9_CAMJE	site-specific DNA-methyltransferase (adenine-specific) (EC 2.1.1.72)	Cj0690c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	1250	DNA binding [GO:0003677]; site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]
Q0PAW7	Q0PAW7	unreviewed	Q0PAW7_CAMJE	Flagellar secretion chaperone FliS	fliS Cj0549	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	128	cytosol [GO:0005829]; bacterial-type flagellum assembly [GO:0044780]
Q0PA42	Q0PA42	unreviewed	Q0PA42_CAMJE	FlhB-like flagellar biosynthesis protein	Cj0848c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	93	membrane [GO:0016020]; protein secretion [GO:0009306]
Q0PA14	Q0PA14	unreviewed	Q0PA14_CAMJE	Transcriptional regulator	Cj0883c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	136	
Q0P8D3	Q0P8D3	unreviewed	Q0P8D3_CAMJE	Membrane protein	Cj1484c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	200	membrane [GO:0016020]
Q0PB99	Q0PB99	unreviewed	Q0PB99_CAMJE	ATP/GTP binding protein	Cj0411	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	728	GTP binding [GO:0005525]
Q0PC57	Q0PC57	unreviewed	Q0PC57_CAMJE	Cytolethal distending toxin B	cdtB Cj0078c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	265	catalytic activity [GO:0003824]
Q0PAI0	Q0PAI0	unreviewed	Q0PAI0_CAMJE	Glutamine synthetase (EC 6.3.1.2)	glnA Cj0699c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	476	ATP binding [GO:0005524]; glutamine synthetase activity [GO:0004356]; glutamine biosynthetic process [GO:0006542]
Q0PAD4	Q0PAD4	unreviewed	Q0PAD4_CAMJE	Ferric enterobactin uptake receptor	cfrA Cj0755	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	696	cell outer membrane [GO:0009279]
Q0PB26	Q0PB26	unreviewed	Q0PB26_CAMJE	Amidohydrolase	Cj0487	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	256	hydrolase activity [GO:0016787]
Q0PBU9	Q0PBU9	unreviewed	Q0PBU9_CAMJE	YifB family Mg chelatase-like AAA ATPase	Cj0190c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	501	ATP binding [GO:0005524]
Q0P9S6	Q0P9S6	reviewed	CMOB_CAMJE	tRNA U34 carboxymethyltransferase (EC 2.5.1.-)	cmoB Cj0976	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	291	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]; tRNA wobble uridine modification [GO:0002098]
Q0PBI6	Q0PBI6	unreviewed	Q0PBI6_CAMJE	Uncharacterized protein	Cj0323	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	398	
Q0PBE6	Q0PBE6	unreviewed	Q0PBE6_CAMJE	Chain-length determining protein	Cj0364	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	83	
Q0PA38	Q0PA38	unreviewed	Q0PA38_CAMJE	Integral membrane protein	Cj0852c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	109	membrane [GO:0016020]
